Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
66cb59d92b2d14cfafe7f6448553ea5813908d693fd439ccf549995917b14b85,2024-05,City of London Police,City of London Police,,,No location,,,Suspect charged
69054a04dccf1f5a60b99b8f5c50ec1c979aa556433b9b8bdb68d2a4763ee8f0,2024-05,City of London Police,City of London Police,,,No location,,,Suspect charged
c7839397390893faf5178e69b5b7cdcbaab06b658c4dab110f4716bf00f915c1,2024-05,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
cb8a36b6d5c96cd5dca2a831755d9873f10f73da0bb8a7e2f9f7042a599b2505,2024-05,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
f9f495193c41fd06fc6d6c7b44cd29da3e74f7192c6c660e3fcd29226529f9a2,2024-05,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
60104e09d2466e362284b456100cc4e71dd05347e6efa99123a34568fe6891ac,2024-05,City of London Police,City of London Police,-0.075453,51.511965,On or near Minories,E01000005,City of London 001E,Investigation complete; no suspect identified
fa93480d4cb4c9721df9256d1098b4b9351f3fb3180e4844a2d61b1ce35d9f07,2024-05,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
c49ccc1f638c09351a739a73e03a63b36f8d0b8daba25c3b514a62acb31469d1,2024-05,City of London Police,City of London Police,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Unable to prosecute suspect
372d21910eb5a67bdcf00fc2948b402cf0ea2067b5db626915ed00716be6ea0f,2024-05,City of London Police,City of London Police,-0.079127,51.509607,On or near Byward Street,E01032739,City of London 001F,Unable to prosecute suspect
87b4558de3eab4529ce7d950b1c721dc876687ce1da57aebbf92a17df824a581,2024-05,City of London Police,City of London Police,-0.079127,51.509607,On or near Byward Street,E01032739,City of London 001F,Formal action is not in the public interest
69baaa6424b20b4ab22aa981fbe2e6e46ba592616812c50a8d65a3fc3f356a54,2024-05,City of London Police,City of London Police,-0.104276,51.513712,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
10392fda7a8c081f5a35cd1a3f21eb8c41f03523318d6de65d14847432f5128f,2024-05,City of London Police,City of London Police,-0.085089,51.512105,On or near Gracechurch Street,E01032739,City of London 001F,Investigation complete; no suspect identified
1c568cb03c4a7a432a596319f748157549fa2b3b2a85df900d7824f4ca0212b6,2024-05,City of London Police,City of London Police,-0.083349,51.514830,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
6e1511542bbc811452f266ca30064437be50f867e92fe91ab19f21b15a335775,2024-05,City of London Police,City of London Police,-0.082993,51.516360,On or near Wormwood Street,E01032739,City of London 001F,Investigation complete; no suspect identified
e5c8efe1a4896539421ad23424b29969bbd289e96a6f3f559692cac31ddcf0e5,2024-05,City of London Police,City of London Police,-0.088903,51.510836,On or near Laurence Pountney Hill,E01032739,City of London 001F,Investigation complete; no suspect identified
ae36bed2f3185e64fa0578e5391a3585c2cfb95eb105b06d4d140ce735db1e8b,2024-05,City of London Police,City of London Police,-0.089479,51.510864,On or near Gophir Lane,E01032739,City of London 001F,Further investigation is not in the public interest
8fbe13f17a521ebacad49e8f593031bb97241e8ca8b38051148ced332d1fc31c,2024-05,City of London Police,City of London Police,-0.101621,51.516906,On or near Giltspur Street,E01032740,City of London 001G,Unable to prosecute suspect
3a2d46032556365a28e93e9de2433932c068945c79f9758437e9d21f0f5ba253,2024-05,City of London Police,City of London Police,-0.101621,51.516906,On or near Giltspur Street,E01032740,City of London 001G,Unable to prosecute suspect
67914a79d24366a6b199d3f32d5a0b9ab678d3d31e71fc1fc3e4db9acb6ec9d1,2024-05,City of London Police,City of London Police,-0.101621,51.516906,On or near Giltspur Street,E01032740,City of London 001G,Unable to prosecute suspect
fde1e82f0cc84e83dfd0c392d339901c49e072a873a0b558db385915c5dd35b0,2024-05,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
2116a1f47bb4fa1fab16a550ed5121e1cbc810bb708f7dcc8d3cfdd561e01e23,2024-05,City of London Police,City of London Police,-0.101621,51.516906,On or near Giltspur Street,E01032740,City of London 001G,Unable to prosecute suspect
1747207675fe70bdb84f43db3b1c8bb70d202a3b6b5a59022cc47874fba3dd3e,2024-05,City of London Police,City of London Police,-0.108027,51.511884,On or near Temple Avenue,E01032740,City of London 001G,Unable to prosecute suspect
cf2500468289696f3a901fc51b412c42abefc4b845720657ecb2bb25130d04ed,2024-05,City of London Police,City of London Police,-0.079907,51.517785,On or near Victoria Avenue,E01032739,City of London 001F,Unable to prosecute suspect
4ebb2ee8f475d64d46bf342540918da0fb003d0d452643ad72f500b3ba97b8da,2024-05,City of London Police,City of London Police,-0.081643,51.510070,On or near Great Tower Street,E01032739,City of London 001F,Investigation complete; no suspect identified
112e4c880495c08e0ff306170f2394a50e7abe6a04af8b210ca27305a0644d80,2024-05,City of London Police,City of London Police,-0.088456,51.514975,On or near Tokenhouse Yard,E01032739,City of London 001F,Investigation complete; no suspect identified
579e890862a15dd246f260f61a2782672e98a1b4c6a185fdae660de26e7e050f,2024-05,City of London Police,City of London Police,-0.089208,51.509744,On or near Angel Lane,E01032739,City of London 001F,Unable to prosecute suspect
5965824adc84947bb4d5c2c47f51dcb7aca3555820c3d08b5f76ca120d584e15,2024-05,City of London Police,City of London Police,-0.098017,51.519689,On or near Cloth Street,E01032740,City of London 001G,Unable to prosecute suspect
76d114816a499810c6986a1f9cb8e5f6ce9a233eb53051617d74d222dadd7796,2024-05,City of London Police,City of London Police,-0.073727,51.511218,On or near Goodman's Yard,E01000005,City of London 001E,Unable to prosecute suspect
1ae32471a510b073a11db9b0e7cdf5c2c34d06e5bc4692c54f245b6e0d90f464,2024-05,City of London Police,City of London Police,-0.098500,51.520551,On or near Carthusian Street,E01033490,Islington 022H,Unable to prosecute suspect
727d163b19547c5c2cb56d2a7d0136343a626250ff9573a4611e0edd26a94b69,2024-05,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
