Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b21f416bc3a70a37cb56c56c56a353ce83e352c89d90286d5c44526ff4ee9f6c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.016194,51.444873,On or near BOWNESS ROAD,E01003319,Lewisham 018A,Suspect charged
9d5f135567f61e1b8d8ff5c154576ee430713363adf917cf31137649f1508f8a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.141282,51.514538,On or near LITTLE ARGYLL STREET,E01033595,Westminster 013E,Investigation complete; no suspect identified
421e0266060b0dc971a083212ea9f1929f65b3e15f72a2fad657240372cf7094,2015-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e1abb13fbd294d5c243c6d6a12a665e550686a2a0c686a6d577991cf61113357,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.157482,51.407296,On or near LEATHER CLOSE,E01003386,Merton 013A,Investigation complete; no suspect identified
c059eb7b89565332a7314b4ede770dcf7777c7e915d0ea40611beb5767264efa,2015-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a177513f984d068121275d6ba04f1a7006bbe20d41d247d3da1aa6fd5cc00be3,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.130798,51.525945,On or near ENDSLEIGH STREET,E01000852,Camden 026C,Investigation complete; no suspect identified
48b88dc8389ed397c43fcb5047aa68d0eba13c11779fda2ddaab0ca9a32cf56d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.376498,51.532534,On or near ABBEY CLOSE,E01001257,Ealing 008A,Investigation complete; no suspect identified
7c75408ce28ac5e1940202a75b47e5dfc8492f8788d61a71750e3db6ed630cb8,2015-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
16384107d42d7492d0edc766d43e50c0d79ceb41e5429579c0418d68120b4a3e,2015-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ed21dee42a437fc911cb065c37ea9d97f30bddd47f2aa9d35f2a3993e8e54eef,2015-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
