Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
39308ad9a7fc57c901eb9b43e3c4f63a54e20ca7431917774d2d4af93791110f,2022-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
c78b86571fc0f7cfaffe354059b0c7872b8c20a5452c09a0fcd3d86fdf41e9fc,2022-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
365efc08e8113c1e481aee1c4ea5990a6825576becd7261da75a73d86ecb7f5b,2022-06,City of London Police,City of London Police,-0.111132,51.512420,On or near MIDDLE TEMPLE LANE,E01032740,City of London 001G,Local resolution
ca3afa1a2f2e62f5e0f245b0cb66e8ed6c7f7314697bea553ac684f862ddfdea,2022-06,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Suspect charged
23a7620ebd4e43deedddce1815b4b4bdf9ed50d1a27dd5d18834777db963e9e5,2022-06,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Suspect charged
c88996f15079651f807f096195fb4c708159a38d80fee41af5a68cc038e80009,2022-06,City of London Police,City of London Police,-0.081938,51.513007,On or near LIME STREET,E01032739,City of London 001F,Suspect charged
f49dc930b00aad240e1ecc41b584a03c1fa62b27cefa33d06471966451de71b2,2022-06,City of London Police,City of London Police,-0.081938,51.513007,On or near LIME STREET,E01032739,City of London 001F,Suspect charged
70e9d582dfa75ed2aef5760151123887a0e0f561a7d423e7fdb6cf22811ef3b4,2022-06,City of London Police,City of London Police,-0.080322,51.510651,On or near MARK LANE,E01032739,City of London 001F,Offender given a drugs possession warning
b5bebb536efa613fdd99a5276117d343c0e2af2155477780987377a16b5e38d2,2022-06,City of London Police,City of London Police,-0.095015,51.513220,On or near WATLING STREET,E01032739,City of London 001F,Offender given a drugs possession warning
e2035690da4b600e97b9cdb6d316aa4edc71bb53de9c59e49bdd59aea1385b8b,2022-06,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Suspect charged
c0925405b048e94b98d484bef85469258704b5c35d0519898bf411c24c4eeb58,2022-06,City of London Police,City of London Police,-0.083993,51.511440,On or near PHILPOT LANE,E01032739,City of London 001F,Suspect charged
386a649e5cb3036fb407726e36b74d8ea8e8b97188031eafe1e5747c06a64aea,2022-06,City of London Police,City of London Police,-0.095015,51.513220,On or near WATLING STREET,E01032739,City of London 001F,Suspect charged
