Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5538d43f81bccb2b4863d6e3af03275bfa9a8824f75676b2998ec2dba8456f67,2022-06,Metropolitan Police Service,Metropolitan Police Service,-0.094323,51.623654,On or near FARNDALE AVENUE,E01001493,Enfield 026B,Investigation complete; no suspect identified
24ba90d770c8756d75455d8edfa016e386649d8fb233a2b21800055ff1517a84,2022-06,Metropolitan Police Service,Metropolitan Police Service,-0.062659,51.632362,On or near GALLIARD ROAD,E01001480,Enfield 024D,Local resolution
9597421d06d0e7dd58e31b81c4f21d76c899114a6855d5ecdef2ead9c47493f0,2022-06,Metropolitan Police Service,Metropolitan Police Service,-0.094090,51.625755,On or near BARROWELL GREEN,E01001493,Enfield 026B,Investigation complete; no suspect identified
c5a37dc1a0c8c5c79b02f59701b874e4aaf7c1ba3d23b8bd79f75ab166ed0a80,2022-06,Metropolitan Police Service,Metropolitan Police Service,-0.069395,51.629254,On or near STREAMSIDE CLOSE,E01001462,Enfield 024C,Suspect charged
701076fe32e2ee752939c4c40d8212e7fc671fe8db8a11dd40e30ea38951c56f,2022-06,Metropolitan Police Service,Metropolitan Police Service,-0.110391,51.617682,On or near Supermarket,E01001501,Enfield 036E,Investigation complete; no suspect identified
909d46e07501941ab665b671bced7b48a343477ca5778d98b8ce8b1499e938e2,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
72e6b3d8ff78dfd29347bd8df9add0a6496373dbdc4177af432b2feebccaf8c1,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
794f9346752330a77baaa2526e94d8301b09280f3f5e56494de7fe927cdd1676,2022-06,Metropolitan Police Service,Metropolitan Police Service,-0.087958,51.454231,On or near Parking Area,E01004070,Southwark 031B,Investigation complete; no suspect identified
4b5846b461d6b67907581892b9fda371f3a78b7cf64bdfbbc67444bac614ce9a,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
465bbe92bdd9c45c813b9dafff696933732beff561a7b87c968a503e2e434686,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f44b0d1e223383edb628a0df7b45dcc3c71e1164c6ddd5da34daaa1a045bfac2,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
21417b8cfd0c6792f1667ab94776ddda430ef485d5f67e38b779634ff9c5f220,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
cbf9e92b521aed7b1cfe98205942b1fa59abb519f5aa707197e6a38f881714fd,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2575cad0091b23be46560e78bbc50dec7ed3002677d86d3139e12a56232b0d03,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
011164387fb063ddb9fc3bc016f2c029a0f3ad90e498dc316eef351208ccad5d,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
cedc088acf3a59b85ab946a521d5a1d0397ca235782841e0ce4b4a324af6f8f9,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f9aab0887dcad9444b07957820327ee75bfc601b2880a2cb0ed6f77832fcd71a,2022-06,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
