Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
daf8c86c3e3ab871665833eb952dcc94af3ba044c729245620dd50b44fd94af5,2023-08,City of London Police,City of London Police,,,No location,,,Offender given a drugs possession warning
fe084d2d4868a18434368ce907204f2da31b00b577d107af8e5ae4de05324314,2023-08,City of London Police,City of London Police,,,No location,,,Offender given a drugs possession warning
a4d732dab8bcd746e7be3431f85ba20eb34d5e27dcb23664e69b41fb85a626d6,2023-08,City of London Police,City of London Police,,,No location,,,Local resolution
4c27f4cf0d5f334ede88b6b760954b356c585a0fac8d9cde29a5b9c0c291b532,2023-08,City of London Police,City of London Police,,,No location,,,Formal action is not in the public interest
273682687f26d125c7f59cea0fc43941d03dcb76bbe9edde3a967bef3a17e400,2023-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
0bc58b37c9a8ad1e0afd6fbb31be881ab05ad0acf4e852402b441dc38afcdd75,2023-08,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
98f078f749ea80822d6347408660ff19cb1bda7a125286823eba91447f2e9e66,2023-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
440884762b9196d132ca7a0a6637b557a8d087ab2aec211d705355cb0b019398,2023-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
d79b1981c03590ce6b35eb49877ab917b97d2be9d4c5f0041331160d8c3b5bbc,2023-08,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
f1cced7d47bcb9053fc574f01bd10c9765e0ff364ec1b0d1005d35318baabdea,2023-08,City of London Police,City of London Police,-0.096367,51.515355,On or near Foster Lane,E01000001,City of London 001A,Unable to prosecute suspect
1022c3bbc2600b87fa0511314d431722ba4773c3ee37397f4265ee32455a6248,2023-08,City of London Police,City of London Police,,,No location,,,Action to be taken by another organisation
9bc7c74a95fe4aa41204c5ac39e66d58902e2205467934721b5cbbf2a2e1791f,2023-08,City of London Police,City of London Police,-0.080365,51.508943,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
979a2d588c28839af4cbce0c24a25c6bd1ca5f7a6939aaeeb9c5beeb5d6e66a9,2023-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
f793ff0e17c9d96c75e596c60fe323136e8de65aed8b81c50e1bbf457ba21011,2023-08,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
c50964f07fed15487a6d3eea4ae474a4e4a4fae75aceaedc1e58db8b80bd069b,2023-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
7afe8a26148347cfb7f00d9a943ca57a57718edb7753fc11bc9544a36bc72bbf,2023-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
