Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cfba85f5c22a48431e712fa71800ae65200fa6e20fabd0d01b04628b41036128,2017-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
de2f88bce216a0f404ef517a4e971439b8f641b9e3448bf87a2b4553c8fe6a97,2017-03,City of London Police,City of London Police,-0.091494,51.510924,On or near COLLEGE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d83924259d2cfd1c17e6207f8d5be0e7ef2f321695885bef6774e1f4c30b50e6,2017-03,City of London Police,City of London Police,-0.091720,51.513454,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
c838bbc63733941aa16e99fd23da49201e0acb5781a0a263d21925dea1052e19,2017-03,City of London Police,City of London Police,-0.094720,51.514420,On or near WOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
4f1da68f63400977cbcd3bc8a8c755a2b63065b733ebcf8f39d05cd6afa43474,2017-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Investigation complete; no suspect identified
36fe0fcd07fa09ec20246f7a3067ccc18413a1872eee89f3ad19d54898e4fdcb,2017-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
5411b82bb3e598de579f6a472cb6fb122afc7d72735f955b855431d1877b4af2,2017-03,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
578afff030742a2cedcf58fe2b6cf24c5fe8c6ccc1dee329f18c14e6e7333e9f,2017-03,City of London Police,City of London Police,-0.079398,51.516508,On or near DEVONSHIRE SQUARE,E01032739,City of London 001F,Investigation complete; no suspect identified
805a0e8ca2ca67d8a52fea000b8b45f8c55ebd4bb1581d761aadddcbe1d3219c,2017-03,City of London Police,City of London Police,-0.093398,51.512951,On or near WATLING STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
37fff02934a3286ce5331eceebeed623178774480cf663ccafcf080c7b78718b,2017-03,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a276a48ff0fbeeebe9d43d80b3df2ebc08d8fc77021a89923cad75ec43f59bae,2017-03,City of London Police,City of London Police,-0.109709,51.517909,On or near HIGH HOLBORN,E01032740,City of London 001G,Investigation complete; no suspect identified
5ae54095dce86359c78bf83904fa53b69f30aad227b2a58586c031d773166c97,2017-03,City of London Police,City of London Police,-0.095377,51.520789,On or near BRIDGEWATER STREET,E01000003,City of London 001C,Unable to prosecute suspect
83ea55889246852e59566af7b6965d08eac971257d312cf55ebb20d21b46e249,2017-03,City of London Police,City of London Police,-0.091494,51.510924,On or near COLLEGE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d9bd7d18dca98dad1b4e747852f08504affd244b1ee513ac180a51d87d39cb07,2017-03,City of London Police,City of London Police,-0.080728,51.511611,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
60603c46b341266aaa4f1d007178f3ecc94a791f2337d50cdba1880e424ecf97,2017-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
df43957b2d64b0a6a1f490ae5438a7668f1ec2ea516a06fdca22df43eb77b54b,2017-03,City of London Police,City of London Police,-0.086624,51.511923,On or near CLEMENT'S LANE,E01032739,City of London 001F,Suspect charged as part of another case
