Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
dad7c171ac4c8201d00a708b09c4f3c5ea14ba3c0c6b81133dd8a6c1125c96d0,2023-04,City of London Police,City of London Police,,,No location,,,Suspect charged
0b77137f8621d058e205a99ae1ed95e8111de7f06e5ff882c24b0d4fde181695,2023-04,City of London Police,City of London Police,,,No location,,,Offender given a drugs possession warning
c5bc4aa811362bae948e311288e5413a1d47cae8ebb9ec28a29afc5c537e3765,2023-04,City of London Police,City of London Police,,,No location,,,Offender given a drugs possession warning
0707679c0157e9171338d089c8225818c1d25bd6a38c8fbda0d04f22b294b982,2023-04,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
716e353875fbeffc7b01fb45e658b9d6a7bf6e1f03a9d806855a0d540f09d96c,2023-04,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
b0bffb2ae0f2d3d4268c22368747772d1cf2c7a796644a5e15802f97c9faf7c9,2023-04,City of London Police,City of London Police,-0.095924,51.513882,On or near ,E01032739,City of London 001F,Investigation complete; no suspect identified
c535d8fd544d4a2f9994b77146b4f31fda707f23ae40dc249510e1134f5f6df7,2023-04,City of London Police,City of London Police,-0.091540,51.511896,On or near Cannon Street,E01032739,City of London 001F,Investigation complete; no suspect identified
43737f41298cf4483b4bdd644104f2e3702770b3a48f63251c3e27833847ecdf,2023-04,City of London Police,City of London Police,-0.076716,51.515178,On or near Gravel Lane,E01000005,City of London 001E,Investigation complete; no suspect identified
58cd1bac556405af9928de1f5c81d96a42614cf7fd13491ff053d97a882167b3,2023-04,City of London Police,City of London Police,-0.079196,51.513789,On or near Creechurch Lane,E01032739,City of London 001F,Investigation complete; no suspect identified
186a8f79f7143628810a2009d3fb270694878d1e4db0dd617961954d15a12836,2023-04,City of London Police,City of London Police,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Unable to prosecute suspect
b1cee92ef3fce01597c108977ac45d55ac4c6ae02db5e8e361f49b3b5023f7d9,2023-04,City of London Police,City of London Police,-0.084754,51.512882,On or near Corbet Court,E01032739,City of London 001F,Investigation complete; no suspect identified
