Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f1b611dc192aa73fa14e5f6a35b072fcf866b2bc3a680ffc6ed2a63adaa6616c,2023-03,City of London Police,City of London Police,,,No location,,,Suspect charged
5907d531dc67cd3e4c9bdde12aca51cc8e9064c2d4425fcfb2db30aa5fb1f00b,2023-03,City of London Police,City of London Police,,,No location,,,Suspect charged
abdd5d0c4da492f1f64775219ae11357879e1d7a7517faab9aebec328212f9d0,2023-03,City of London Police,City of London Police,,,No location,,,Formal action is not in the public interest
5f98c424b0e62269f19e10c1ae946374d2936ec67ce12875402bee97f24e39f5,2023-03,City of London Police,City of London Police,,,No location,,,Formal action is not in the public interest
e5ca78404f7878b80cceeafd8602fd21b8ba90a2020bf135e836c4102c0ec068,2023-03,City of London Police,City of London Police,,,No location,,,Formal action is not in the public interest
0913d558e4fcc199d36a329f4cf1115b194dce30d7554bc8c03b625e64801e81,2023-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
2f5466f1f5c28115e9f9050cd1320470f799638b1e6d7759e845c1090eea997a,2023-03,City of London Police,City of London Police,-0.097291,51.514626,On or near ,E01032739,City of London 001F,Investigation complete; no suspect identified
24a06aa18e3b19c4d7fef8283ca09b3f8ead286107fd294b217e8c14d6e2de2e,2023-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
0998c6c639deaa55bf5f7dae48a55b2da60ce456a9dd6d5cb015c8e3064255f7,2023-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a920e6915e6defd4f54dcf56a3c93610b71cebef95c369c92a2b1bcf9f19f583,2023-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
565e4608f320d17a2e640b26536131838772d1c16298f68eae6dfaf451378617,2023-03,City of London Police,City of London Police,,,No location,,,Formal action is not in the public interest
4cca364a5b0ca34349ee24c27502c6f7736d7654baffe7e7bed00358c1708476,2023-03,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
2cab106ec134310282623caea12a93db746328a09a2f153121ad1c18130c6635,2023-03,City of London Police,City of London Police,,,No location,,,Action to be taken by another organisation
0f8ca52f1ef0f97db145a7010513605148cea9404031b8da361576f5afaa0108,2023-03,City of London Police,City of London Police,-0.084836,51.511939,On or near ,E01032739,City of London 001F,Investigation complete; no suspect identified
81a6e4b06a40d164b23996d0be091b80ce8be5ba166eec3dd15b88b252c38b54,2023-03,City of London Police,City of London Police,-0.084754,51.512882,On or near Corbet Court,E01032739,City of London 001F,Investigation complete; no suspect identified
cfaad92f1d32bfc648efc901a7668658e341326ce214d0a6b2e2933a500f4381,2023-03,City of London Police,City of London Police,-0.078894,51.520951,On or near Norton Folgate,E01032739,City of London 001F,Investigation complete; no suspect identified
c3da349fd8ee1a8ebb711ce141cb594b8c43f84217a66dc2739fa2637168074c,2023-03,City of London Police,City of London Police,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Investigation complete; no suspect identified
035fb1a383c9cbce7afa0c347a50291d41949506f471e2cca286c2b8efc2571a,2023-03,City of London Police,City of London Police,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Investigation complete; no suspect identified
273c082713e317286bf6ab2cc2bb252d2ef6d3d65a29a378a9f8b1a56607c958,2023-03,City of London Police,City of London Police,-0.092971,51.516271,On or near Aldermanbury,E01000002,City of London 001B,Investigation complete; no suspect identified
6a430e74e03b3a8732cc8d3dc7c7acf9d80b5407f9baa2ef525f7172d68b0d3a,2023-03,City of London Police,City of London Police,-0.081512,51.518692,On or near London Liverpool Street,E01032739,City of London 001F,Investigation complete; no suspect identified
0e8c2cbe0f72a3e930b9057f964cb5236ba734f09130a13d37e5883bb6938c1c,2023-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
e00d1d3d2b34639de3e84c66fe62d3c71a86ed1e90883d633e77046976f6288d,2023-03,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a7b1f389875069c044a88aaa8e33ca1d70658ebf4b001c11078944479cd357ed,2023-03,City of London Police,City of London Police,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Action to be taken by another organisation
a04b7a298409a299c8fae72ada7fe7fcaf244032c9aaa1a4c99cad4006d9eeb7,2023-03,City of London Police,City of London Police,-0.071542,51.524032,On or near Brick Lane,E01004317,Tower Hamlets 009D,Action to be taken by another organisation
ee1f12bfc14052a90a4277f33c58cc36bc5e715b227216451562aa63c01122f1,2023-03,City of London Police,City of London Police,-0.078755,51.518440,On or near Artillery Lane,E01032739,City of London 001F,Investigation complete; no suspect identified
b7555eb4017eeeadcf463186dcfa6e9a64ef9d5af6eba2f73c06cffedc619336,2023-03,City of London Police,City of London Police,-0.083977,51.510441,On or near Lovat Lane,E01032739,City of London 001F,Investigation complete; no suspect identified
6937a041c57aaa1c5e54891bb9b22b63f389d1c052cf4a528d0df80a75c7a038,2023-03,City of London Police,City of London Police,-0.106076,51.517239,On or near ,E01032740,City of London 001G,Investigation complete; no suspect identified
bf3eb86b2771d578e10011444998b81fb7b6ef30f3187e1d1b931e51d90b7a2a,2023-03,City of London Police,City of London Police,-0.102726,51.513911,On or near Pageantmaster Court,E01032740,City of London 001G,Investigation complete; no suspect identified
ce06214cd6c296c34049a32b74b3a596372b9dbe75d779a0515ad02fda8d25c9,2023-03,City of London Police,City of London Police,-0.083349,51.514830,On or near ,E01032739,City of London 001F,Investigation complete; no suspect identified
4ca5bb7bb8ffe1ef2f6db08199e6af99f502d1a85257d16eb8b4316e786e0bcb,2023-03,City of London Police,City of London Police,-0.103490,51.513897,On or near City Thameslink,E01032740,City of London 001G,Investigation complete; no suspect identified
1a29df622199f8ad698cf2b26763c283eadf50a12ed5c8512c4d1bb716dc46b7,2023-03,City of London Police,City of London Police,-0.091498,51.520483,On or near ,E01000002,City of London 001B,Investigation complete; no suspect identified
b08116bbd9b7a5cb0ccbf893509885f8c7d3018b97ff25546aeaabf0fb3be26a,2023-03,City of London Police,City of London Police,-0.095224,51.513736,On or near ,E01032739,City of London 001F,Unable to prosecute suspect
ae87424964daf1a08c16666d8775e47a7a4b1f05e29ce2d61f267653863370ea,2023-03,City of London Police,City of London Police,-0.101589,51.513515,On or near Ludgate Square,E01032739,City of London 001F,Unable to prosecute suspect
1ff613bc3b58c7f6810b45d2097b6d44ed77843886cacb6d7ddf5ffc3de4e57e,2023-03,City of London Police,City of London Police,-0.095224,51.513736,On or near ,E01032739,City of London 001F,Unable to prosecute suspect
7ac704343a1472af35ebcf753dec43adf8db0e832f71e6c18f7b9b44b94c030d,2023-03,City of London Police,City of London Police,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Investigation complete; no suspect identified
7c791519e9f980cd490130d77b3d36cc0e6e3bfeae20dbfa60e350d2a9fdcf53,2023-03,City of London Police,City of London Police,-0.095924,51.513882,On or near ,E01032739,City of London 001F,Investigation complete; no suspect identified
be825f8fbfb88cddb57f36d7dd44935d20010c43e35ba6cc2e865d6991b2f98e,2023-03,City of London Police,City of London Police,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Investigation complete; no suspect identified
565e860f397294a43c3b21c4557cce1ef8a1ec1eef029fb65474a78ff235503b,2023-03,City of London Police,City of London Police,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Unable to prosecute suspect
a2930f7675e372b14c9f094103e49de5dd2d48c0de5936c1a832c0dad1e00f2e,2023-03,City of London Police,City of London Police,-0.082993,51.516360,On or near Wormwood Street,E01032739,City of London 001F,Unable to prosecute suspect
54242b69bcec5043529c8b778b93d982011cdc84d75f202185eabb380c48a803,2023-03,City of London Police,City of London Police,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Unable to prosecute suspect
1cebcc681a889a18bc82f6d240ee43fff6d3a0cf3d7fca27ca2c97bc30285cca,2023-03,City of London Police,City of London Police,-0.095924,51.513882,On or near ,E01032739,City of London 001F,Investigation complete; no suspect identified
a59e4640790cef3b22373814d793a2d240dd0d04c60a44e8f58ef73afc258513,2023-03,City of London Police,City of London Police,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Investigation complete; no suspect identified
1a19e59805e36b2c5ff342adaf523c238d2afe0d21b70cdad3013aa342d23c0a,2023-03,City of London Police,City of London Police,-0.081973,51.515948,On or near A10,E01032739,City of London 001F,Unable to prosecute suspect
3469dbd285aff69d89fed81f3a65dab8a3fc32f6c2ccce6d5e469254a4bd9ab0,2023-03,City of London Police,City of London Police,-0.095224,51.513736,On or near ,E01032739,City of London 001F,Investigation complete; no suspect identified
beb42393ea5ac687803e20ed43ffbaaddcee1ccb4f21d0e3d62db026cc416790,2023-03,City of London Police,City of London Police,-0.082993,51.516360,On or near Wormwood Street,E01032739,City of London 001F,Unable to prosecute suspect
9fd138ef2d6980d956bcfd3c495a6795905e9f241de8c5d6866675a359aa9c0a,2023-03,City of London Police,City of London Police,-0.108162,51.512834,On or near ,E01032740,City of London 001G,Investigation complete; no suspect identified
6014e46ea8c1bf89348b01677712627c656266f1bb630640c084e98c00c20abf,2023-03,City of London Police,City of London Police,-0.104276,51.513712,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
7e7a654c8f5a73e3096281bafdad64dc488325343b734dff0ec07bf87d56f01f,2023-03,City of London Police,City of London Police,-0.078755,51.518440,On or near Artillery Lane,E01032739,City of London 001F,Investigation complete; no suspect identified
4f5c678fa5540825bcdb3e88d32a25024109f710d739b22d19ecbaa02b3dd20c,2023-03,City of London Police,City of London Police,-0.104980,51.512033,On or near Kingscote Street,E01032740,City of London 001G,Investigation complete; no suspect identified
14c89f5a0d130702b0928c138c72798e5ffb00d2178b50738f92aa3267eade9a,2023-03,City of London Police,City of London Police,-0.097562,51.518864,On or near ,E01000001,City of London 001A,Investigation complete; no suspect identified
703f366d55822e57c16dd5c0c771f8ab186d8d3426d2d2c1c3898f8728013531,2023-03,City of London Police,City of London Police,-0.077597,51.518907,On or near Steward Street,E01004307,Tower Hamlets 015B,Action to be taken by another organisation
dc91cf2f41f647c1ff74fb06d610602b0dd243d2143b4a385b9a68fc2aa8d25e,2023-03,City of London Police,City of London Police,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Investigation complete; no suspect identified
614742b47a67cbc8581d456d7c6aa6492cb1b4e77a57ae88187bcb9e81aaa64c,2023-03,City of London Police,City of London Police,-0.088785,51.517102,On or near Moorgate,E01032739,City of London 001F,Investigation complete; no suspect identified
8229b122c4ee9ff3713e80838379dd5d989f15233eaa6f00360a8296f810516b,2023-03,City of London Police,City of London Police,-0.105131,51.513941,On or near Bride Lane,E01032740,City of London 001G,Investigation complete; no suspect identified
e1140d0aab5343488f7e2181e73a68b1969a2262f2e47d4762d76995f796e769,2023-03,City of London Police,City of London Police,-0.085228,51.511190,On or near Talbot Court,E01032739,City of London 001F,Investigation complete; no suspect identified
7dee22a1cb00bcb4e3b9eabd75763192559de706a347ffd34e8c20f74387c742,2023-03,City of London Police,City of London Police,-0.098519,51.517332,On or near Little Britain,E01000001,City of London 001A,Investigation complete; no suspect identified
8ac6b760020e3a17183180f2bfb9463246d30c17c7d2416c23ac2febf6c8fb57,2023-03,City of London Police,City of London Police,-0.092971,51.516271,On or near Aldermanbury,E01000002,City of London 001B,Investigation complete; no suspect identified
fb0b5a0788768e394a4d0e99e75376c5c763adb8a60ee395d49f614280a64759,2023-03,City of London Police,City of London Police,-0.079521,51.511196,On or near New London Street,E01032739,City of London 001F,Investigation complete; no suspect identified
388e36f2dca7bfd47f5e0a4582a8d2985d64994eefcdc39db186b1b3cd8cc89e,2023-03,City of London Police,City of London Police,-0.089808,51.517461,On or near London Wall,E01032739,City of London 001F,Investigation complete; no suspect identified
16ef52b5428a536e394beeb90e0dccfecdb1a0010e18f4cbf8efa9c515cbc780,2023-03,City of London Police,City of London Police,-0.106076,51.517239,On or near ,E01032740,City of London 001G,Investigation complete; no suspect identified
378014f8eb7c3ff20db64f0ae064eef95b577d69e9ea6a1f89c98b482bcd2e95,2023-03,City of London Police,City of London Police,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Investigation complete; no suspect identified
100e31aba4c578dc1bf2b91f4d57a9a92e8a19559c25917bbc8c338d40996d86,2023-03,City of London Police,City of London Police,-0.091679,51.503391,On or near Borough High Street,E01003929,Southwark 002B,Action to be taken by another organisation
e99277dc03dc290a542bca87eddff48246d5119e05129d99ce96080a074b053c,2023-03,City of London Police,City of London Police,-0.079127,51.509607,On or near Byward Street,E01032739,City of London 001F,Investigation complete; no suspect identified
daebd0dca1a60858671d00765401a5a3bfee08a8b08884b00a855e8d832a06e8,2023-03,City of London Police,City of London Police,-0.094070,51.513079,On or near Watling Street,E01032739,City of London 001F,Investigation complete; no suspect identified
03cc599d07a38b74336b8bd3a08b7fa06f8389361712a6a435b9f9bf44209d8c,2023-03,City of London Police,City of London Police,,,No location,,,Action to be taken by another organisation
182de6724bb91039f9d4236426545064b2844ebc40eddcc08e215239672338b0,2023-03,City of London Police,City of London Police,-0.077563,51.517656,On or near Sandy's Row,E01032739,City of London 001F,Investigation complete; no suspect identified
1be26e962fb08313063344faf590de9243c706f47ae5ac0b53dfb5b03fef7fc7,2023-03,City of London Police,City of London Police,-0.078849,51.516212,On or near Devonshire Square,E01000005,City of London 001E,Investigation complete; no suspect identified
1cfce0b32a471b01e94c1ea5dec3c9bb97b80a48295b9ea854cf985e2fac6c6c,2023-03,City of London Police,City of London Police,-0.092971,51.516271,On or near Aldermanbury,E01000002,City of London 001B,Investigation complete; no suspect identified
64716d0c886b288a374b688cf99c3a6a6dbbab4a309d0e5b09cb0c808d9cb4c0,2023-03,City of London Police,City of London Police,-0.101621,51.516906,On or near Giltspur Street,E01032740,City of London 001G,Investigation complete; no suspect identified
3fa35a6f8bdbb95adb51ae32201c8cb976c325a91c04b047f421c184ed49ae67,2023-03,City of London Police,City of London Police,-0.091498,51.520483,On or near ,E01000002,City of London 001B,Unable to prosecute suspect
9bb4de84a5bbb52a7c9cdbea0731c7c914ccbc09709955c7439487fa5972f5d5,2023-03,City of London Police,City of London Police,-0.095704,51.516747,On or near Noble Street,E01000002,City of London 001B,Investigation complete; no suspect identified
ee6c6edda0ca22f20e4387f6dc7692ecc1524bdb74d74d3062eca041408826f9,2023-03,City of London Police,City of London Police,-0.095764,51.512549,On or near Friday Street,E01032739,City of London 001F,Investigation complete; no suspect identified
9bc761142451d5e93dbbd2029ec0775e87ed7ec81246d5c268b56c6e229fb36f,2023-03,City of London Police,City of London Police,-0.079521,51.511196,On or near New London Street,E01032739,City of London 001F,Investigation complete; no suspect identified
f8719c5ec92da4648c4da090193b0b920f4bc204902c8256818ecc9d1268e03c,2023-03,City of London Police,City of London Police,-0.079196,51.513789,On or near Creechurch Lane,E01032739,City of London 001F,Investigation complete; no suspect identified
1ff4d4e0b2fa3fc25ba0b53e079028011f95721db203edaa5147513c08ecf369,2023-03,City of London Police,City of London Police,-0.111596,51.518281,On or near Chancery Lane,E01000914,Camden 028B,Investigation complete; no suspect identified
75cedad189c32285ae3e8ab049a798c43b15cb3cd855682090602bf90d9f41b5,2023-03,City of London Police,City of London Police,-0.077563,51.517656,On or near Sandy's Row,E01032739,City of London 001F,Investigation complete; no suspect identified
da970d604f91b67b73581ba94ff7e8d647c299ea8e38423752effa7709cd1abf,2023-03,City of London Police,City of London Police,-0.077959,51.511332,On or near Crutched Friars,E01032739,City of London 001F,Investigation complete; no suspect identified
6fc0abcd6a4200350679593069135275d4fb6287ac4057c8aa160e1c75917060,2023-03,City of London Police,City of London Police,-0.101621,51.516906,On or near Giltspur Street,E01032740,City of London 001G,Investigation complete; no suspect identified
e94295d8c97458022a53af9d7af824ebcd0000cfcc58811faaf2a8acbd9ae309,2023-03,City of London Police,City of London Police,-0.092971,51.516271,On or near Aldermanbury,E01000002,City of London 001B,Investigation complete; no suspect identified
104f6a1e9365c34a31c106b37fe9448a3ec78d71e594b98194e146f933397842,2023-03,City of London Police,City of London Police,-0.077563,51.517656,On or near Sandy's Row,E01032739,City of London 001F,Investigation complete; no suspect identified
c7ec6c8ae0858063d04dee190e0d864c4cea97838d46bf5e62b88e087294ec9f,2023-03,City of London Police,City of London Police,-0.090553,51.518948,On or near Moor Lane,E01000002,City of London 001B,Investigation complete; no suspect identified
08ae94f9e21dfe62029ded544e36cb65ccc78c6b627aa82276da0c5074ba49aa,2023-03,City of London Police,City of London Police,-0.099892,51.519675,On or near Lindsey Street,E01032740,City of London 001G,Investigation complete; no suspect identified
b6281cd115048e8341a4f70a833471ce2df823db55b84cf965b37a4f8c94492b,2023-03,City of London Police,City of London Police,-0.095224,51.513736,On or near ,E01032739,City of London 001F,Investigation complete; no suspect identified
bb298a59c0e8dfef4eaeed88f9c81de88cc5dd99334f2af080c33d3334b4368e,2023-03,City of London Police,City of London Police,-0.079907,51.517785,On or near Victoria Avenue,E01032739,City of London 001F,Further investigation is not in the public interest
7f195c1acff24cbbba41bc64f9ae178ddd90d84ed677072f07d2f1bb433239a6,2023-03,City of London Police,City of London Police,-0.078755,51.518440,On or near Artillery Lane,E01032739,City of London 001F,Investigation complete; no suspect identified
