Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8d71585ccf23041b7f8f0008d630d8720a0615c9e7f0fe94242b83f7d1fccdc4,2018-04,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
45cc31ed5c38b9d27bdbe54e7926381aa025699c0ff1039b0abe3abca22c6fd5,2018-04,City of London Police,City of London Police,-0.074115,51.511224,On or near GOODMAN'S YARD,E01000005,City of London 001E,Investigation complete; no suspect identified
84ecbeb43c5ba12a651d81a870cfcf21327148f82cda4a4df3763247c8d10e70,2018-04,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
6d6ebd5017682a09b0e45592044c2ebd6a6d3433f31ed2a6460190fdc86aef4f,2018-04,City of London Police,City of London Police,-0.100632,51.515739,On or near WARWICK LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
a79f2a54daf7c9e6b0822e0d193b6ce17770a445c600aece6e441943b44921b2,2018-04,City of London Police,City of London Police,-0.088233,51.515484,On or near TOKENHOUSE YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
aaead4ee31ca71b68cbf66bc62a1d9925b24c18d4620b2a20fec8daac04eb4ce,2018-04,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
b455f79bc0f572be283efbd3ea10706a6839d548dd12fe41bd5acd997c1e01cb,2018-04,City of London Police,City of London Police,-0.075389,51.511775,On or near MINORIES,E01000005,City of London 001E,Investigation complete; no suspect identified
91f9881fe8ffc38f0d33ed9357e2148ff2dd6f0a132de28af2840f093d597fb4,2018-04,City of London Police,City of London Police,-0.092077,51.512147,On or near TOWER ROYAL,E01032739,City of London 001F,Investigation complete; no suspect identified
3e3ea20769b9e7a102d389a324a78a99b36f25beea53ebb3eb4b5158bcbff6b3,2018-04,City of London Police,City of London Police,-0.085310,51.518511,On or near ELDON STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
eefc0f6d9b09bc77c4b1ea1e21a8cd362229a7fd90bcd355e367c0c9f8ab0d0b,2018-04,City of London Police,City of London Police,-0.089582,51.511495,On or near CANNON STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
7e2342f4ff22faaee111ab85cd5d50124a1e68319a47c4b9ce8db849af52a0a9,2018-04,City of London Police,City of London Police,-0.108164,51.516571,On or near NEW FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
