Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f81bff5a40af394dbe6d4c0c8b1388a349983df33422e0e6dec0740af14c4322,2016-06,City of London Police,City of London Police,,,No location,,,Offender sent to prison
0412f2a1570d425242bbb4c06c5c8b5d48ee02c25addfb2a5ee8fcd347d8cfef,2016-06,City of London Police,City of London Police,,,No location,,,Offender sent to prison
f8ff9ab672f11555a837ecdbb46c12208f6ad4a8da729908bb32346a108a8665,2016-06,City of London Police,City of London Police,,,No location,,,Offender given conditional discharge
347e51ef0e38f3a9ea40a8a11366cb29cf518c9210a94388b6408fda9eb713e4,2016-06,City of London Police,City of London Police,,,No location,,,Suspect charged
4b69f9d806d6db0d44e39253f57a863a3f8028c7bc158b47b479ca193a926a7d,2016-06,City of London Police,City of London Police,,,No location,,,Suspect charged
6f957f9db1dbea3a3420a868755e37d3252bc95a0d67901bf75dda0679bbfb01,2016-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a48f28e047ad450907680a0899131bbf9bf56b178b4546067da2d1226587237f,2016-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
f814b9824bcc849f3a233fa2c5916703ae6ed197d49b25e05750df772844445b,2016-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
72aec3d3bd41e092c633e8224aefc5fb9ae9a90df9b902bfac605dbd95de972e,2016-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
e601f195ce77047ba1882b795306014f1ad2236db9b40121f90444a48a2d8d0b,2016-06,City of London Police,City of London Police,,,No location,,,Suspect charged
e601f195ce77047ba1882b795306014f1ad2236db9b40121f90444a48a2d8d0b,2016-06,City of London Police,City of London Police,,,No location,,,Suspect charged
1e1da34cdd9bbb40a0c2892ed2133208157da0111b5e4ea648f5cf24e01025e0,2016-06,City of London Police,City of London Police,,,No location,,,Suspect charged
25208eec1299643bb4a8bc21d4a273eaf0d7ff148014096adcfd736468773dc8,2016-06,City of London Police,City of London Police,-0.092517,51.520580,On or near WHITECROSS STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
7d5a77dab33eae43e77003d7dfaeb7b34ff0c7272929485e1f4a079a8e9aa4e0,2016-06,City of London Police,City of London Police,-0.081938,51.513007,On or near LIME STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
84621d8f00a424d5c451718fdbbb2b1ec6af87f963c58ab77fbacd9938defe94,2016-06,City of London Police,City of London Police,-0.109709,51.517909,On or near HIGH HOLBORN,E01032740,City of London 001G,Investigation complete; no suspect identified
e7543295e10456c51a407d4651357afa4c69bc00590c43e7de2c9de30b691b5c,2016-06,City of London Police,City of London Police,-0.081540,51.510806,On or near MINCING LANE,E01032739,City of London 001F,Unable to prosecute suspect
050697ae0c8991f48891b5013063ff55871762e8a0dc2040101a7a3c3aa72cbd,2016-06,City of London Police,City of London Police,-0.084566,51.517690,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2b32734ea51328bb13e6190f17970e517b59955acce324b68493bf5d16d83741,2016-06,City of London Police,City of London Police,-0.098572,51.516767,On or near KING EDWARD STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
0d2bc4138eb34c9532ea91d38a09513cd0dc6590691cacec669751f2ea05e8e3,2016-06,City of London Police,City of London Police,-0.088393,51.511332,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
ec64e141ebd86e494733ebbede1e439ecffe3c5faaea84340142f1d6a32245f9,2016-06,City of London Police,City of London Police,-0.112039,51.514547,On or near BELL YARD,E01004735,Westminster 018B,Investigation complete; no suspect identified
1cf57a8c8d1ac5e70dcc6959b06da67f5d013eec6afd2513e05899829daaa0d2,2016-06,City of London Police,City of London Police,-0.086393,51.510894,On or near EASTCHEAP,E01032739,City of London 001F,Unable to prosecute suspect
36298844287aa86148e852794e7b6839c3f55750fcaf83a858141fd5845248c2,2016-06,City of London Police,City of London Police,-0.092625,51.513865,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
63b320d16ad6eef26fd62c686f8989de326d01b08f4faf27f12c3f109735ba3c,2016-06,City of London Police,City of London Police,-0.088614,51.516371,On or near MOORGATE PLACE,E01032739,City of London 001F,Investigation complete; no suspect identified
439d4eb4bd01f41e5b705fa4c6a526c76466229a3f62df5c20180a17924d4ae3,2016-06,City of London Police,City of London Police,-0.081281,51.512528,On or near FENCHURCH AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
11e8b3304507b6fe2264032d995074d5da9cd8c0957a6582f6c57f1299b5e058,2016-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
fc30c0c34961f014c80d9a91265b61f6ee1ae4c6e4c95639c8a7e569383a0302,2016-06,City of London Police,City of London Police,-0.094628,51.514203,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
903c81e42809b93c681b91546bb1692cf73a5820cc9ac0dc6c5f94da15a12a42,2016-06,City of London Police,City of London Police,-0.084980,51.516078,On or near GREAT WINCHESTER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
0cfee3cf399340a5c46ad963d01ea963acf2d78067063e2529c65f7402626488,2016-06,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
024c2ab6e23699984118c32bb1053dfe2f93dbe7cbe1b53bc1a4910bee6c7a0d,2016-06,City of London Police,City of London Police,-0.092040,51.515087,On or near GRESHAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
84da06541e1aac763d294c4737bf34a71b3f52c4245fc8e6564ee4cf23a6c68a,2016-06,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Investigation complete; no suspect identified
3664a18423661907e49106f7176881c41c34fbadbbaa86c7e453c87801bfefc0,2016-06,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
249b61187b9b436b66cbcba69fd529037bfdde924f14b7dead30d52d4c803a05,2016-06,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Investigation complete; no suspect identified
6d78daef7b72dd2a1fa53ff08293c5fadbb498d1854e06c0d74d8a66ae152518,2016-06,City of London Police,City of London Police,-0.110710,51.513914,On or near FLEET STREET,E01032740,City of London 001G,Unable to prosecute suspect
888df3556bb1717d40e4d3ed7006a4c85cd2f1aafdc7300c1f37b8994f884f7b,2016-06,City of London Police,City of London Police,-0.106922,51.514204,On or near FLEET STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
599c586b2652d16b717346f5ce80594a06aede2bc0731c9caec5b1fa33abb294,2016-06,City of London Police,City of London Police,-0.077451,51.515523,On or near WHITE KENNETT STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
